Species;Date;Year;Quarter;Month;Index;Appr. ;Seq. no.;Haul;Validity (haul);Station name;Subsample;Processing;Grade;Sex;Subdivision;Rect.;ICES;Lat.;Lon.;Depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area (km²)/h;Kg/hour;Tot No./hour;Lengthcl;Mean weight;No./hour
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;300;;478.3
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;310;;441.5
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;320;;220.8
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;330;;202.4
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;340;;128.8
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;350;;257.6
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;360;;55.2
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;370;;92
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;380;;128.8
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;390;;55.2
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;400;;110.4
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;410;;36.8
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;430;;92
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;440;;20.4
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;450;;8
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;460;;14
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;470;;10
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;490;;10
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;500;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;520;;6
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;530;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;540;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;560;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;1605.76;5746.7;590;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;70;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;90;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;100;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;200;;12.7
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;210;;33.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;220;;76.2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;230;;55
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;240;;63.5
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;250;;173.5
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;260;;181.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;270;;245.4
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;280;;198.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;290;;152.3
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;300;;169.3
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;310;;139.6
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;320;;160.8
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;330;;97.3
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;340;;84.6
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;350;;101.6
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;360;;50.8
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;370;;33.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;380;;29.6
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;390;;16.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;400;;46.5
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;410;;21.2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;420;;12.7
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;430;;16.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;440;;16.9
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;450;;8.2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;460;;6.2
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;470;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;490;;6
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;510;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;520;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;612.648;2234.3;540;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;200;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;210;;10
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;220;;16
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;230;;12
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;240;;12
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;250;;36
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;260;;62
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;270;;108
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;280;;120
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;290;;96
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;300;;92
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;310;;74
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;320;;64
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;330;;36
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;340;;34
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;350;;20
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;360;;14
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;370;;10
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;380;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;390;;10
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;400;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;410;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;420;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;430;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;440;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;460;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;480;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;490;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;500;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;510;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;221.6;862;520;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;250;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;260;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;280;;16
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;290;;28
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;300;;36
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;310;;32
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;320;;22
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;330;;30
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;340;;18
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;350;;12
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;360;;4
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;370;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;380;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;390;;6
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;400;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;410;;2
Cod;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;65.4;220;440;;4
Cod;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;741.312;3131.9;70;;2
Cod;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;741.312;3131.9;90;;8
Cod;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;741.312;3131.9;100;;2
Cod;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;741.312;3131.9;160;;14.7
Cod;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;741.312;3131.9;180;;7.4
Cod;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;741.312;3131.9;190;;22.1
